Angles-min,Angles-max,Angles-avg,Angles-std,Curves-min,Curves-max,Curves-avg,Curves-std,deltaCurves-min,deltaCurves-max,deltaCurves-avg,deltaCurves-std,hVelocity-min,hVelocity-max,hVelocity-avg,hVelocity-std,vVeclocity-min,vVeclocity-max,vVeclocity-avg,vVeclocity-std,Velocity-min,Velocity-max,Velocity-avg,Velocity-std,Acceleration-min,Acceleration-max,Acceleration-avg,Acceleration-std,Jerk-min,Jerk-max,Jerk-avg,Jerk-std,Angular velocity-min,Angular velocity-max,Angular velocity-avg,Angular velocity-std,
-2.553590,3.141593,0.123428,1.803161,-4.712389,4.712389,0.057865,1.006494,-5.819538,4.712389,0.016929,1.029503,-32.000000,29.000000,0.902174,9.521589,-37.000000,38.000000,-0.706522,13.059070,0.000000,44.553339,10.584918,12.217028,-18.556497,19.696624,-0.033960,6.498864,-13.945927,14.701416,-0.098107,5.340568,-2.748894,2.686716,0.037691,0.904870,
-1.642104,3.141593,0.788793,1.752592,-1.047198,1.637364,0.099178,0.718618,-0.843354,1.637049,0.059849,0.613458,-6.000000,0.000000,-1.454545,1.863525,-35.000000,26.000000,0.636364,15.226771,0.000000,35.057096,8.852196,12.324873,-14.028548,17.028548,0.045137,9.085808,-15.528548,8.264274,-0.143012,7.626167,-1.570796,1.802620,0.133050,0.806468,
-2.070143,3.141593,0.295704,1.640639,-1.756204,0.643501,-0.054612,0.345929,-0.808013,0.638326,-0.014164,0.173199,-33.000000,35.000000,0.404255,10.203707,-40.000000,49.000000,0.042553,19.819794,0.000000,56.435804,15.429611,15.932994,-23.268155,18.378683,0.047535,9.277189,-15.896447,15.546799,-0.054436,7.935799,-2.106521,2.605868,-0.027975,0.884902,
-1.570796,2.819842,0.662229,1.659964,-0.452514,0.678607,0.057284,0.287327,-0.060705,0.301208,0.029370,0.092761,-9.000000,14.000000,-0.538462,5.665912,-25.000000,19.000000,2.230769,10.932778,1.000000,28.653098,8.210008,9.182161,-13.826549,12.264996,0.125000,7.947784,-13.045772,11.919223,-0.553092,7.424696,-2.085985,1.620631,0.146251,0.882624,
-3.107124,3.141593,0.187445,1.696937,-1.885171,2.772259,0.015515,0.608393,-0.820315,2.780507,0.046036,0.519179,-39.000000,27.000000,-0.815789,11.547447,-25.000000,23.000000,0.105263,11.450928,0.000000,45.276926,11.518737,11.353188,-13.077258,13.459346,-0.023084,6.629277,-10.654957,11.542771,-0.249849,5.165881,-2.980717,2.853207,0.000806,1.077649,
-3.064821,3.141593,0.803673,1.835760,-3.979574,2.819842,-0.014765,0.580328,-3.990430,2.819842,-0.029231,0.492381,-31.000000,29.000000,-0.771242,9.300182,-18.000000,31.000000,0.313725,5.565957,0.000000,39.824616,7.674377,7.673820,-13.786497,16.066048,0.067605,4.765990,-13.908512,10.987638,-0.020909,3.940911,-3.004430,2.997648,0.049502,1.071555,
-3.115283,3.141593,0.155615,1.780312,-2.776802,4.712389,0.028542,0.609090,-4.098324,4.712389,0.027259,0.550455,-34.000000,34.000000,0.236066,7.883820,-47.000000,39.000000,-0.111475,10.689427,0.000000,55.226805,8.852544,9.892498,-17.995711,20.829796,0.006492,5.584109,-17.550660,12.198236,-0.062926,4.591744,-3.070644,3.070644,-0.000129,0.951505,
-3.113029,3.141593,0.164643,1.798145,-3.141593,4.712389,-0.011923,0.550080,-4.957368,4.687891,-0.003013,0.517301,-75.000000,71.000000,0.093842,9.734867,-43.000000,41.000000,0.043988,9.581591,0.000000,83.006024,8.811142,10.426923,-35.980331,33.425265,0.023184,5.966968,-34.702798,18.517062,-0.033659,4.841710,-3.127311,3.081281,-0.004777,1.082400,
-3.017238,3.141593,0.120610,1.788099,-4.712389,3.141593,-0.034411,0.608881,-6.634630,3.154284,-0.021855,0.689522,-33.000000,63.000000,-0.025090,9.417347,-96.000000,57.000000,0.236559,15.969889,0.000000,96.187317,12.893054,13.302322,-45.857591,42.593659,0.049408,8.494692,-44.225625,36.139491,0.025600,7.418532,-3.033675,2.936246,0.003991,1.012036,
-3.089010,3.141593,0.181650,1.782169,-3.141593,6.038207,0.035765,0.644442,-7.853982,7.502687,0.026307,0.774333,-61.000000,80.000000,-0.457680,11.371262,-55.000000,62.000000,0.059561,16.483255,0.000000,82.000000,13.866308,14.433913,-32.678342,32.422907,-0.037298,8.882272,-27.311261,22.541529,-0.029265,7.621595,-3.079415,3.079415,0.009096,1.009708,
-2.819842,3.141593,0.217083,1.714978,-3.887523,0.785398,-0.044481,0.624210,-3.304254,2.140111,-0.024090,0.624909,-22.000000,47.000000,3.102041,11.744227,-48.000000,29.000000,-1.489796,12.404842,0.000000,67.178866,10.073062,14.153281,-27.089433,20.860009,0.119417,7.703046,-19.659428,14.717668,-0.001034,5.888960,-2.811071,2.906272,-0.042777,0.908749,
-3.067654,3.141593,0.164781,1.847035,-3.887523,3.714296,-0.016540,0.564158,-2.814463,2.719085,-0.016799,0.410238,-74.000000,84.000000,-0.219409,17.441742,-73.000000,48.000000,0.000000,17.396668,0.000000,88.204308,16.923077,17.869044,-35.102154,31.175234,-0.007543,10.232167,-30.433594,25.978771,-0.049751,8.693673,-2.946289,2.942236,-0.001447,1.007508,
-3.099065,3.141593,0.095861,1.822309,-4.712389,4.827266,0.013025,0.652916,-6.283185,4.839720,-0.008863,0.671970,-48.000000,42.000000,0.292793,11.465715,-76.000000,82.000000,0.144144,17.810311,0.000000,82.873397,14.508784,15.420653,-37.832976,40.436699,0.008065,9.594626,-35.832976,39.134837,-0.016801,8.407040,-3.016135,3.042895,0.007880,1.022481,
-2.889903,3.112189,-0.074237,2.546179,-4.446137,0.308022,-0.399217,1.288538,-4.427653,0.228843,-0.378348,1.172724,-42.000000,26.000000,-5.210526,15.145879,-16.000000,4.000000,-2.684211,5.568289,0.000000,43.416587,11.218901,12.798848,-12.276932,14.764338,-1.190752,6.214111,-8.625871,11.382169,0.100258,4.952496,-2.517070,2.776473,-0.006664,1.053428,
-3.107124,3.141593,0.560822,1.987019,-3.887523,6.038207,0.107447,1.130187,-3.534292,9.385310,0.141619,1.298564,-37.000000,47.000000,0.226744,11.967343,-75.000000,78.000000,0.406977,12.307349,0.000000,83.630138,10.407489,13.636612,-36.790131,35.014334,0.006237,8.701631,-35.902233,35.788626,-0.034131,7.592134,-3.073829,3.019103,0.020827,1.130652,
-2.944197,3.141593,0.676348,2.182568,-1.096100,6.085790,0.226679,1.185251,-1.490359,6.085790,0.188259,1.241175,-31.000000,41.000000,-1.150000,13.616638,-9.000000,5.000000,-0.475000,3.312660,0.000000,41.436699,9.565259,10.204615,-13.647282,14.390028,-0.528984,5.320716,-9.150339,8.280358,0.162534,3.937742,-2.953530,3.042895,0.047242,1.281819,
-3.064821,3.141593,0.422611,2.082722,-2.356194,3.926991,0.198705,1.113980,-3.926991,3.459563,0.138028,1.321575,-29.000000,45.000000,-1.533333,12.670175,-26.000000,15.000000,-1.300000,8.546627,0.000000,46.572524,7.947733,13.130652,-16.767060,12.585771,-0.817305,5.629762,-9.468573,14.676415,0.199142,4.236228,-1.666466,2.285246,0.035106,0.772432,
-2.356194,3.141593,0.018198,1.784941,-1.893593,4.712389,0.099853,1.095184,-1.462756,5.176037,0.186172,1.142810,-8.000000,8.000000,0.360000,3.120897,-5.000000,12.000000,-0.280000,4.015802,0.000000,14.422205,3.506227,3.643827,-5.408327,6.093069,-0.060644,2.543163,-5.750698,4.846013,-0.101638,2.266749,-2.670593,1.178097,-0.065200,0.938685,
-3.091634,3.141593,-0.372570,2.021633,-1.885171,5.252808,0.081185,0.922293,-2.356194,5.971663,0.069194,0.964044,-19.000000,49.000000,-0.037037,10.242278,-14.000000,39.000000,-0.277778,7.826941,0.000000,49.040799,8.267400,9.828823,-23.402366,20.880345,-0.202449,6.217107,-22.141355,11.392166,-0.087620,5.002932,-3.116613,2.804222,-0.062700,1.126556,
-3.064821,3.141593,0.246290,2.005096,-4.248741,3.908811,-0.042293,0.796098,-4.199846,3.932401,-0.034968,0.669954,-49.000000,45.000000,0.023697,11.315157,-36.000000,42.000000,0.066351,9.006630,0.000000,50.695167,9.385571,10.984021,-21.075582,23.717082,0.083044,6.600877,-19.799681,19.107165,-0.015475,5.452076,-2.909769,2.978890,-0.004382,1.144770,
-1.071450,0.000000,-0.535725,0.757629,-0.085511,-0.085511,-0.085511,0.000000,NaN,NaN,NaN,NaN,3.000000,3.000000,3.000000,0.000000,-5.000000,-5.000000,-5.000000,0.000000,5.830952,5.830952,5.830952,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.535725,-0.535725,-0.535725,0.000000,
-3.123413,3.141593,0.302865,1.816419,-2.865787,3.500363,-0.005792,0.434495,-2.874741,3.563405,0.008643,0.358805,-101.000000,74.000000,-0.002762,18.986728,-61.000000,47.000000,0.058011,14.655204,0.000000,111.825757,15.214336,18.524498,-36.315418,44.511124,0.040343,9.838264,-35.157932,35.536584,0.003778,8.360964,-3.064739,2.983222,0.021562,1.005755,
-3.082837,3.141593,-0.067692,1.907584,-2.314624,5.473402,0.030992,0.610435,-1.431646,5.466771,0.037409,0.520884,-71.000000,72.000000,0.074257,17.030246,-47.000000,54.000000,-0.128713,13.533936,0.000000,82.661962,13.372082,17.132330,-31.660844,32.940691,-0.001066,9.248188,-32.300767,32.151318,-0.025264,7.753701,-3.050768,2.980717,-0.012558,1.146489,
-3.099950,3.141593,0.390629,1.924216,-4.712389,5.497787,0.028410,1.072205,-4.712389,5.982671,-0.012872,1.115770,-14.000000,21.000000,-0.145833,4.613705,-43.000000,41.000000,0.111111,11.124918,0.000000,44.922155,7.417528,9.469923,-18.455704,17.717661,0.098140,5.262077,-15.582430,14.491028,-0.091032,4.248223,-3.025777,2.819842,-0.016475,1.030772,
-3.091634,3.141593,-0.241634,1.804092,-3.887523,5.497787,-0.007787,0.836824,-6.636416,6.608508,-0.041593,1.006036,-20.000000,24.000000,-0.107143,5.318633,-32.000000,24.000000,-0.005952,7.490111,0.000000,32.557641,6.053162,6.895000,-11.645898,12.041595,0.074425,3.979481,-11.515763,9.926470,0.000681,3.332746,-2.748894,2.934748,0.019770,0.995315,
-3.081061,3.141593,-0.119102,1.875817,-1.470064,5.961435,0.085106,0.725282,-2.356194,6.209799,0.068526,0.733616,-59.000000,56.000000,0.635593,13.852498,-33.000000,44.000000,0.084746,10.737407,0.000000,61.400326,11.768132,12.958615,-25.043309,28.200163,0.025641,8.452843,-26.621736,24.086184,-0.011528,7.598925,-2.956475,3.107164,-0.009728,1.104620,
-0.463648,-0.463648,-0.463648,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
-3.104110,1.880499,-0.437780,1.752768,-0.062264,0.113013,0.019818,0.061356,-0.003467,0.004028,0.000585,0.003063,-40.000000,49.000000,2.166667,31.186001,-14.000000,12.000000,1.333333,8.891944,12.649111,49.497475,26.174509,15.403704,-18.424182,13.681694,-3.249747,11.966182,-10.534257,16.052938,2.574953,10.960239,-2.492305,1.429519,-0.013806,1.349315,
-3.118869,3.141593,0.233834,1.831725,-1.338233,5.819538,0.027868,0.523441,-0.868804,6.220767,0.039965,0.498112,-100.000000,77.000000,-0.510526,19.725561,-60.000000,86.000000,-0.015789,17.559416,0.000000,104.694795,17.845489,19.430560,-50.111329,37.200381,0.000790,10.889680,-30.551588,24.437631,-0.123112,8.381269,-3.041366,3.036046,-0.002701,0.937301,
-2.926235,1.929567,-0.860950,1.477954,-1.588797,0.906750,-0.057557,0.414825,-1.570796,2.052444,0.021819,0.461743,-64.000000,65.000000,0.295455,17.342755,-54.000000,37.000000,-0.522727,16.143958,0.000000,83.737686,14.831731,18.348607,-32.689457,36.016493,0.042951,12.058739,-32.534665,26.834731,-0.031816,11.257281,-1.776329,2.185153,0.015906,0.838322,
-2.910502,3.141593,0.338557,1.659938,-0.499618,0.708023,-0.008621,0.215675,-0.350188,0.205916,-0.002290,0.095081,-40.000000,31.000000,1.030303,14.083423,-42.000000,39.000000,-0.424242,16.844937,0.000000,55.865911,14.981063,15.872279,-25.104528,22.978549,-0.487892,9.799942,-20.787211,24.041538,-0.207187,8.725152,-2.762010,1.770058,-0.018824,0.983951,
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
-1.570796,2.401618,-0.311048,1.452078,-0.785398,0.227512,-0.048656,0.226840,-1.012910,0.785398,-0.000467,0.370158,-11.000000,34.000000,3.000000,10.288690,-52.000000,20.000000,-6.466667,19.974508,0.000000,55.605755,14.223008,18.507895,-16.670836,19.250294,-0.147530,9.839033,-17.960565,7.989799,-0.943896,7.825362,-1.869335,1.778249,-0.127967,0.778410,
-3.101614,2.922924,-0.112923,1.740506,-1.319106,1.128878,-0.079482,0.469505,-1.317252,1.112996,-0.070790,0.428990,-30.000000,45.000000,1.794118,11.887807,-9.000000,35.000000,1.058824,7.219255,0.000000,45.705580,8.104676,11.411960,-14.230249,16.613915,-0.444256,6.817631,-15.086360,10.694580,0.189060,5.450919,-1.622337,3.012269,0.060253,0.812670,
-2.498092,3.141593,0.674711,1.852452,-1.993929,1.107149,-0.064696,0.539671,-1.421139,1.179094,-0.018859,0.460808,-29.000000,2.000000,-5.666667,9.117748,-121.000000,43.000000,-3.476190,31.036461,0.000000,122.482652,15.930256,28.746101,-37.298686,57.741326,-0.951550,16.858755,-47.520006,28.172440,-0.131137,13.676715,-0.946273,2.784188,0.022102,0.694382,
-2.690931,1.735945,0.092158,1.588080,-1.347320,0.209872,-0.056279,0.276751,-1.351676,0.096192,-0.049647,0.272187,-15.000000,32.000000,1.538462,10.610300,-22.000000,44.000000,3.307692,14.896360,0.000000,54.405882,13.325488,12.792522,-14.401382,18.926468,-0.180871,7.388273,-14.875535,11.589980,0.060954,6.292719,-2.095904,1.819148,-0.062844,0.739133,
-1.570796,-1.570796,-1.570796,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
-2.991221,2.782822,-1.235598,1.677842,-0.058743,1.428899,0.228042,0.504396,-0.013129,1.423410,0.176157,0.503989,-13.000000,24.000000,-1.222222,10.449615,-47.000000,1.000000,-11.555556,14.714883,0.000000,47.381431,14.922988,15.069588,-12.990248,11.585791,-0.257694,8.304715,-11.516810,3.644890,-0.934699,5.405108,-1.643224,2.887022,0.166179,1.221701,
-2.948381,3.141593,-0.003401,1.830378,-3.045860,3.141593,0.036654,0.512242,-2.174567,2.999696,0.033537,0.386501,-91.000000,91.000000,0.000000,15.757699,-88.000000,95.000000,0.569620,18.769803,0.000000,118.562220,14.815528,19.506576,-54.356681,52.786055,0.053223,11.221983,-49.933197,53.571368,-0.006026,9.949698,-2.849657,3.019103,0.002879,1.019243,
-3.050933,3.141593,-0.372486,1.800825,-4.712389,4.124386,0.028660,0.924805,-5.694137,4.211819,0.039242,0.947599,-22.000000,48.000000,0.304348,7.852294,-40.000000,76.000000,-0.550725,13.852757,0.000000,79.404030,10.154948,12.250735,-36.702015,22.694664,0.023646,7.639565,-29.698339,25.864886,-0.040091,6.474718,-2.413708,2.979391,0.023996,0.995144,
-2.944197,2.642246,-0.190726,1.675548,-1.570796,0.982794,-0.094771,0.377668,-2.553590,1.156942,-0.025603,0.451120,-27.000000,47.000000,2.395349,14.906278,-47.000000,55.000000,-0.674419,19.401425,0.000000,65.069194,16.696058,17.876155,-17.617663,19.376927,-0.285472,8.794673,-17.306520,10.072986,0.101403,6.624957,-1.868160,1.949610,-0.072947,0.725149,
-2.896614,3.141593,0.266326,1.881833,-3.141593,5.580928,0.000802,0.731681,-8.722521,5.594729,-0.027012,0.912591,-64.000000,76.000000,-0.163743,15.040615,-67.000000,54.000000,-0.321637,18.936940,0.000000,101.316336,15.849078,18.228767,-37.754680,32.050374,0.042550,10.139114,-34.902527,24.253419,-0.117042,8.192914,-3.019103,2.925389,0.012386,0.984164,
-2.455863,3.141593,-1.058371,1.742642,-0.460799,2.124371,0.222259,0.797161,-0.257320,1.292585,0.126019,0.529255,-11.000000,6.000000,-1.625000,4.955156,-9.000000,0.000000,-2.875000,3.181981,1.000000,14.212670,4.793845,4.569345,-3.570801,2.500000,-0.943762,1.958445,-2.500000,1.559017,0.297567,1.586366,-0.515188,2.124371,0.313962,0.841213,
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
-3.030935,3.141593,-0.155172,1.694037,-3.471742,5.252808,0.069295,0.742543,-3.977047,5.265975,0.054506,0.726214,-52.000000,44.000000,0.159574,10.135766,-47.000000,58.000000,0.106383,13.938343,0.000000,72.801099,11.267253,13.016077,-23.342439,29.954769,0.014771,8.022865,-23.246527,16.912074,-0.030127,6.598627,-2.730384,3.086264,0.026011,0.969112,
-2.677945,3.141593,0.427440,1.818460,-3.887523,5.764039,0.093326,1.174350,-6.824685,5.757155,0.087213,1.439362,-28.000000,24.000000,-0.140000,9.566118,-46.000000,32.000000,2.780000,14.689007,0.000000,46.389654,12.588626,12.388544,-19.811178,18.194827,-0.276237,7.660976,-15.352296,16.398561,0.092244,6.716017,-2.756829,2.882020,-0.018005,1.058651,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000,0.000000,
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.553590,3.141593,2.847591,0.415781,0.117601,0.117601,0.117601,0.000000,NaN,NaN,NaN,NaN,-2.000000,-2.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.294001,0.294001,0.294001,0.000000,
-2.158799,2.446854,0.304733,1.622504,-0.249894,0.726642,0.075470,0.242317,-0.085629,0.695043,0.056839,0.203280,-24.000000,29.000000,-0.461538,13.457435,-54.000000,52.000000,-0.076923,29.828570,0.000000,61.294372,20.334694,24.962477,-24.843476,26.135642,-2.126206,13.001624,-13.957593,13.112721,-0.233742,8.874259,-1.676343,2.302827,0.121363,0.942647,
-2.746802,3.141593,0.384803,1.747095,-2.553590,1.570796,-0.042428,0.418837,-2.561623,1.083345,-0.009284,0.355126,-32.000000,66.000000,0.537500,12.583839,-37.000000,27.000000,-1.337500,12.230843,0.000000,73.348483,11.756711,13.041501,-33.511964,30.155039,0.037044,7.921853,-31.833502,17.687312,-0.308924,5.963138,-2.461135,2.638834,0.000683,0.829584,
-2.896614,3.141593,0.213652,1.709202,-3.926991,3.019103,-0.034186,0.590783,-3.919705,1.792397,-0.039701,0.488188,-66.000000,67.000000,0.038168,14.493715,-68.000000,57.000000,0.183206,18.473183,0.000000,95.462034,15.798788,17.315884,-32.556362,44.125466,-0.023113,10.852203,-37.850494,23.197992,-0.033888,9.199643,-2.332403,2.797698,0.025065,0.983730,
-2.976444,3.141593,0.343852,1.985754,-3.887523,5.819538,0.075146,0.726732,-5.819538,5.963429,0.007018,0.800464,-45.000000,38.000000,-0.643617,11.374783,-27.000000,33.000000,0.585106,8.915419,0.000000,51.971146,9.952189,10.490724,-17.266201,17.617671,0.024536,6.504811,-16.152301,13.452958,-0.059670,5.282963,-2.909769,2.948784,0.022500,1.057468,
-3.099065,3.141593,-0.052557,1.608320,-3.141593,3.332162,0.003880,0.664098,-3.926991,2.871383,-0.003149,0.729598,-65.000000,101.000000,1.609756,19.119350,-63.000000,38.000000,-0.865854,15.344410,0.000000,102.961158,13.963478,20.174163,-36.081578,31.260358,0.005144,9.844677,-33.670968,26.198948,-0.003749,7.892999,-3.002111,3.049380,-0.024171,0.859016,
-2.521343,2.953371,0.876734,2.049857,-0.223053,0.256096,-0.044267,0.196565,-0.113965,0.022146,-0.025441,0.060640,-10.000000,0.000000,-4.400000,3.646917,-2.000000,12.000000,4.800000,6.300794,1.000000,12.649111,7.907149,5.276953,-5.541523,3.296244,-0.325694,3.774098,-2.629245,-0.754284,-1.472961,1.011185,-0.934737,2.737357,0.222267,1.453857,
-2.654693,3.141593,-1.756713,1.676573,-0.086894,5.770796,0.562764,1.830136,-0.007592,5.788180,0.642012,1.929816,-18.000000,0.000000,-7.300000,6.650814,-17.000000,0.000000,-5.900000,6.172520,0.000000,24.083189,9.549449,8.882443,-6.863648,4.020496,0.000000,3.647076,-3.078919,2.095735,-0.342008,1.780166,-0.339331,2.885398,0.235619,0.939423,
-3.098142,3.141593,-0.041461,1.920123,-3.268056,5.819538,0.047042,0.754513,-5.819538,5.700466,0.025748,0.800494,-65.000000,52.000000,0.128617,13.698229,-49.000000,62.000000,0.234727,14.526934,0.000000,70.710678,13.374488,14.808484,-25.117702,31.715284,0.067685,8.058381,-24.016581,19.263274,-0.002985,6.582859,-3.091758,3.096263,0.007389,1.081669,
-2.999696,3.141593,0.022684,1.779637,-3.218365,4.527041,0.032826,0.611484,-3.215766,4.527781,0.047823,0.601565,-30.000000,31.000000,-0.016216,5.650600,-38.000000,57.000000,0.148649,10.088608,0.000000,64.884513,7.866385,8.466640,-25.865783,30.639481,0.025392,5.414115,-28.252632,16.095404,-0.029146,4.568496,-3.014756,3.028193,0.012398,1.029211,
-2.944197,3.141593,0.432964,1.852122,-0.880962,5.252808,0.086418,0.806127,-1.785988,5.670059,0.056555,0.854142,-20.000000,12.000000,0.113208,5.279352,-71.000000,46.000000,-0.698113,17.490200,0.000000,71.700767,10.868389,14.625150,-15.053749,19.880613,0.033460,6.155974,-15.011760,12.940307,0.000384,4.797868,-2.372062,2.356194,-0.058207,0.937570,
-3.072736,3.141593,0.111145,1.942315,-3.887523,6.172528,0.055008,0.921973,-7.113530,6.253529,0.056734,0.987973,-57.000000,85.000000,-0.133603,13.290774,-67.000000,65.000000,-0.020243,13.333572,0.000000,89.810912,11.009649,15.255885,-29.244996,40.295684,0.002519,7.947755,-34.770340,19.952885,-0.048144,6.296101,-2.877555,3.086264,-0.000203,0.934188,
-3.107124,3.141593,0.098070,1.807277,-4.712389,5.034140,0.007205,0.795631,-4.974188,5.002929,0.007180,0.832357,-38.000000,51.000000,0.220930,9.996960,-42.000000,51.000000,0.093023,12.957987,0.000000,53.450912,10.904126,12.178306,-25.544080,21.202047,0.053159,7.661605,-21.272078,18.211403,0.003787,6.587783,-2.356194,2.828639,-0.012182,0.964265,
-3.073900,3.141593,0.133589,1.860499,-4.712389,5.961435,0.022211,0.786296,-10.673824,6.356418,-0.045713,1.090048,-80.000000,65.000000,-0.469136,18.402394,-45.000000,62.000000,-0.574074,16.248767,0.000000,84.059503,16.296082,18.330627,-27.465306,27.711930,-0.007709,9.571869,-22.139453,18.903227,-0.044591,7.521100,-3.032258,2.980717,-0.012935,1.027765,
1.352127,1.352127,1.352127,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
-2.988943,3.030935,0.028824,1.753704,-2.776802,1.709946,-0.011210,0.496106,-2.518856,1.652456,-0.002489,0.374811,-46.000000,48.000000,0.670330,16.130754,-72.000000,66.000000,0.153846,21.192201,0.000000,81.884064,19.078577,18.486547,-37.740470,23.264337,-0.074214,12.179809,-28.790777,20.180177,-0.026389,10.708952,-2.826595,2.378906,0.015018,0.986059,
-2.792822,3.141593,0.412684,1.731990,-1.756204,4.514993,0.068664,0.739148,-0.747744,4.559209,0.100913,0.684926,-44.000000,38.000000,0.510204,16.285375,-46.000000,47.000000,1.265306,16.344948,0.000000,54.203321,17.394690,15.013060,-21.786588,27.101660,-0.023852,9.655725,-24.444124,15.686831,-0.125014,8.047652,-2.930508,2.257497,0.018095,0.949297,
-1.989021,2.034444,0.693289,2.322948,0.000000,0.449837,0.224919,0.318083,-0.100587,-0.100587,-0.100587,0.000000,-2.000000,-1.000000,-1.500000,0.707107,2.000000,4.000000,3.000000,1.414214,2.236068,4.472136,3.354102,1.581139,-1.118034,-1.118034,-1.118034,0.000000,NaN,NaN,NaN,NaN,0.000000,2.011732,1.005866,1.422510,
-3.118608,3.141593,0.329498,1.993907,-1.193522,0.785398,-0.048954,0.300115,-0.572670,0.818844,-0.007772,0.179617,-43.000000,42.000000,-3.613636,15.677292,-29.000000,60.000000,1.431818,13.500039,0.000000,66.211781,13.717116,15.841506,-27.697564,22.128642,0.064355,9.507713,-24.913103,15.127090,-0.249551,7.993456,-3.077965,3.072222,0.017456,1.263515,
-2.677945,3.141593,0.288716,1.835844,-3.463343,0.555360,-0.200658,0.798473,-0.392217,2.841653,0.118226,0.639243,-31.000000,17.000000,-0.363636,10.293528,-16.000000,14.000000,-0.954545,6.313080,0.000000,34.014703,7.724743,9.186490,-12.539936,16.507351,0.248324,5.443894,-10.487383,10.308562,-0.083892,4.277246,-1.001602,2.691014,0.019097,0.669759,
-3.119374,3.141593,0.375125,1.845781,-4.712389,4.957368,0.022135,0.676793,-4.971962,5.076200,0.014640,0.650925,-84.000000,91.000000,0.269068,18.410328,-64.000000,93.000000,-0.036017,12.593126,0.000000,98.681305,13.914066,17.423793,-43.378680,40.972307,-0.045594,9.823736,-42.175494,33.745939,-0.047677,7.876987,-3.028837,3.065679,0.005801,0.924076,
-2.723368,3.141593,0.572014,1.678035,-1.570796,5.485130,0.115795,0.911617,-0.796700,5.489814,0.132386,0.888762,-36.000000,49.000000,1.048780,16.274138,-53.000000,46.000000,-0.731707,15.112949,0.000000,60.901560,15.573188,15.695149,-24.417925,22.846112,0.029529,9.231918,-23.632019,13.455368,-0.109701,7.587480,-2.823146,2.742565,-0.028174,0.974554,
-2.896614,3.141593,0.350623,2.011100,-2.046070,0.683094,-0.084651,0.521102,-1.031958,0.822301,-0.001565,0.282985,-20.000000,30.000000,0.769231,11.165331,-18.000000,16.000000,-0.769231,6.689142,0.000000,30.265492,9.221142,9.066938,-12.632746,12.632746,-0.034057,6.169768,-12.632746,6.025821,0.111512,4.942998,-2.782425,2.007944,-0.046754,1.018553,
-3.013269,3.141593,0.545039,1.973584,-2.776802,6.085790,0.100922,1.014873,-2.909769,6.201107,0.051384,0.986641,-54.000000,69.000000,-0.786667,17.840353,-44.000000,45.000000,-0.173333,15.347659,0.000000,76.059187,15.928542,17.243532,-22.484323,27.111195,0.044863,9.728040,-21.319388,14.660066,-0.261271,7.084399,-2.994857,3.042895,0.032398,1.045852,
