numSplits,split,accuracy,precision,recall,model
3,2,0.6536105967810854,0.6286048404369244,0.7326125073056692,Multi-layer Perceptron,items-starting
3,3,0.6604045007833642,0.6364887747336379,0.7397428404441848,Multi-layer Perceptron,items-starting
3,1,0.611508332146418,0.6105593488378297,0.5955581531268265,Multi-layer Perceptron,items-select
3,2,0.6284005127474719,0.6234787735849057,0.6265926358854472,Multi-layer Perceptron,items-select
3,3,0.6199686654322747,0.6176240181997104,0.6094097019286967,Multi-layer Perceptron,items-select
3,1,0.6671984047856431,0.6636895066716298,0.6607247223845704,Multi-layer Perceptron,mouse-stats
3,2,0.6941888619854721,0.6847293762784563,0.7053769725306838,Multi-layer Perceptron,mouse-stats
3,3,0.6907563025210084,0.6780331298055179,0.711864406779661,Multi-layer Perceptron,mouse-stats
3,1,0.6334567725395243,0.6161380299340233,0.6814143775569843,Multi-layer Perceptron,mouse-items-hashed
3,2,0.6552485400940038,0.6575343581514372,0.6297486849795442,Multi-layer Perceptron,mouse-items-hashed
3,3,0.6029198119925936,0.5847539784159503,0.6740502630040911,Multi-layer Perceptron,mouse-items-hashed
3,1,0.6149978635522005,0.5914277277824602,0.7706604324956166,Multi-layer Perceptron,mouse-items-onehot
3,2,0.6773109243697479,0.6459555999555999,0.7776738749269434,Multi-layer Perceptron,mouse-items-onehot
3,3,0.6400940037031762,0.6161627907319575,0.7637638807714786,Multi-layer Perceptron,mouse-items-onehot
3,1,0.692436974789916,0.6734041760497387,0.746405610753945,Multi-layer Perceptron,mouse-items-start
3,2,0.7245264207377866,0.702760514489799,0.770426651081239,Multi-layer Perceptron,mouse-items-start
3,3,0.7126904999287851,0.7020416161157803,0.7468147282291058,Multi-layer Perceptron,mouse-items-start
3,1,0.6874661729098419,0.6849729942394571,0.6744593804792519,Multi-layer Perceptron,mouse-items-select
3,2,0.7110952855718559,0.7070637226123399,0.7124488603156048,Multi-layer Perceptron,mouse-items-select
3,3,0.6620566870816122,0.65716442156485,0.6673874926943308,Multi-layer Perceptron,mouse-items-select
3,1,0.5606608745192992,0.5544246988412851,0.5820572764465224,Multi-layer Perceptron,stats-items-hashed
3,2,0.5506907847884918,0.5462681072428971,0.5547048509643483,Multi-layer Perceptron,stats-items-hashed
3,3,0.5016806722689076,0.49720933318170457,0.5340736411455289,Multi-layer Perceptron,stats-items-hashed
3,1,0.5186155818259508,0.5131355311355311,0.5104617182933957,Multi-layer Perceptron,stats-items-onehot
3,2,0.5321606608745193,0.5334135723431498,0.5344827586206897,Multi-layer Perceptron,stats-items-onehot
3,3,0.5505341119498647,0.5432136165721072,0.578667445938048,Multi-layer Perceptron,stats-items-onehot
3,1,0.6453211793191853,0.6280448114687245,0.684979544126242,Multi-layer Perceptron,stats-items-start
3,2,0.6672126477709728,0.6446564722890521,0.7261250730566919,Multi-layer Perceptron,stats-items-start
3,3,0.6755163082182024,0.6522175666199158,0.7430742255990649,Multi-layer Perceptron,stats-items-start
3,1,0.6132032474006552,0.6100379057095475,0.6027469316189362,Multi-layer Perceptron,stats-items_select
3,2,0.614869676684233,0.6170456675620529,0.5922267679719463,Multi-layer Perceptron,stats-items_select
3,3,0.6216350947158524,0.6256991685563114,0.5888369374634717,Multi-layer Perceptron,stats-items_select
3,1,0.6723258795043441,0.6610332632797826,0.6918760958503799,Multi-layer Perceptron,mouse-stats-items-hashed
3,2,0.6840336134453782,0.6905530448159759,0.6610169491525424,Multi-layer Perceptron,mouse-stats-items-hashed
3,3,0.6434980771969805,0.6650304024048644,0.6126826417299824,Multi-layer Perceptron,mouse-stats-items-hashed
3,1,0.6606608745192993,0.6702937692489932,0.6506721215663355,Multi-layer Perceptron,mouse-stats-items-onehot
3,2,0.6234012248967383,0.6003924831142962,0.7288720046756284,Multi-layer Perceptron,mouse-stats-items-onehot
3,3,0.6908132744623272,0.6986711861935743,0.6781414377556984,Multi-layer Perceptron,mouse-stats-items-onehot
3,1,0.6755163082182025,0.6364332019555899,0.6254821741671537,Multi-layer Perceptron,mouse-stats-items-start
3,2,0.7161657883492379,0.6984598680446916,0.767270601987142,Multi-layer Perceptron,mouse-stats-items-start
3,3,0.7161800313345676,0.6944799498784434,0.7670952659263588,Multi-layer Perceptron,mouse-stats-items-start
3,1,0.6285144566301096,0.521893217911855,0.5322033898305085,Multi-layer Perceptron,mouse-stats-items-select
3,2,0.7128756587380713,0.7016763045715948,0.7365867913500876,Multi-layer Perceptron,mouse-stats-items-select
3,3,0.6132032474006552,0.4140042223786066,0.39070718877849214,Multi-layer Perceptron,mouse-stats-items-select
5,1,0.4392536675687223,0.4404131017198168,0.5097019286966685,Logistic Regression,mouse
5,2,0.4661301808859137,0.46348970268523415,0.5102279368790181,Logistic Regression,mouse
5,3,0.4375445093291554,0.43648958075941025,0.46569257744009346,Logistic Regression,mouse
5,4,0.4206665717134312,0.4215536905766218,0.47253068381063706,Logistic Regression,mouse
5,5,0.41226321036889335,0.41725273080090064,0.5036820572764465,Logistic Regression,mouse
5,1,0.47967525993448235,0.4764514220116787,0.5444184687317358,Logistic Regression,stats
5,2,0.47967525993448235,0.4764514220116787,0.5444184687317358,Logistic Regression,stats
5,3,0.47967525993448235,0.4764514220116787,0.5444184687317358,Logistic Regression,stats
5,4,0.47967525993448235,0.4764514220116787,0.5444184687317358,Logistic Regression,stats
5,5,0.47967525993448235,0.4764514220116787,0.5444184687317358,Logistic Regression,stats
5,1,0.4577268195413759,0.45574504290143486,0.5306838106370544,Logistic Regression,items-hashed
5,2,0.4577268195413759,0.45574504290143486,0.5306838106370544,Logistic Regression,items-hashed
5,3,0.4577268195413759,0.45574504290143486,0.5306838106370544,Logistic Regression,items-hashed
5,4,0.4577268195413759,0.45574504290143486,0.5306838106370544,Logistic Regression,items-hashed
5,5,0.4577268195413759,0.45574504290143486,0.5306838106370544,Logistic Regression,items-hashed
5,1,0.43399800598205385,0.43330108681190005,0.4928112215078901,Logistic Regression,items-onehot
5,2,0.43399800598205385,0.43330108681190005,0.4928112215078901,Logistic Regression,items-onehot
5,3,0.43399800598205385,0.43330108681190005,0.4928112215078901,Logistic Regression,items-onehot
5,4,0.43399800598205385,0.43330108681190005,0.4928112215078901,Logistic Regression,items-onehot
5,5,0.43399800598205385,0.43330108681190005,0.4928112215078901,Logistic Regression,items-onehot
5,1,0.43565019228030194,0.43807785504903973,0.5100526008182349,Logistic Regression,items-starting
5,2,0.43565019228030194,0.43807785504903973,0.5100526008182349,Logistic Regression,items-starting
5,3,0.43565019228030194,0.43807785504903973,0.5100526008182349,Logistic Regression,items-starting
5,4,0.43565019228030194,0.43807785504903973,0.5100526008182349,Logistic Regression,items-starting
5,5,0.43565019228030194,0.43807785504903973,0.5100526008182349,Logistic Regression,items-starting
5,1,0.4999857570146703,0.4929694657382284,0.4963763880771479,Logistic Regression,items-select
5,2,0.4999857570146703,0.4929694657382284,0.4963763880771479,Logistic Regression,items-select
5,3,0.4999857570146703,0.4929694657382284,0.4963763880771479,Logistic Regression,items-select
5,4,0.4999857570146703,0.4929694657382284,0.4963763880771479,Logistic Regression,items-select
5,5,0.4999857570146703,0.4929694657382284,0.4963763880771479,Logistic Regression,items-select
5,1,0.4392536675687223,0.44037902857432876,0.5097019286966685,Logistic Regression,mouse-stats
5,2,0.4728955989175332,0.46999167946748593,0.5205143191116306,Logistic Regression,mouse-stats
5,3,0.4290556900726393,0.4305659291066818,0.4828755113968439,Logistic Regression,mouse-stats
5,4,0.41562455490670847,0.41758706044630883,0.4691408533021625,Logistic Regression,mouse-stats
5,5,0.41226321036889335,0.41799455206560154,0.5036236119228521,Logistic Regression,mouse-stats
5,1,0.4611308930351802,0.45091279649080035,0.444886031560491,Logistic Regression,mouse-items-hashed
5,2,0.4679390400227888,0.45498639382246076,0.4179427235534775,Logistic Regression,mouse-items-hashed
5,3,0.43580686511892897,0.4301269472215764,0.43489187609585034,Logistic Regression,mouse-items-hashed
5,4,0.4123059393248825,0.4091832896398305,0.4419053185271771,Logistic Regression,mouse-items-hashed
5,5,0.40890186583107824,0.40891629966481186,0.4558737580362361,Logistic Regression,mouse-items-hashed
5,1,0.4358923230309072,0.4365825766602298,0.4547048509643483,Logistic Regression,mouse-items-onehot
5,2,0.47795185870958556,0.47391400011712503,0.4964932787843367,Logistic Regression,mouse-items-onehot
5,3,0.429069933057969,0.43028462500209075,0.47253068381063706,Logistic Regression,mouse-items-onehot
5,4,0.41056829511465603,0.4118382055050341,0.4554646405610755,Logistic Regression,mouse-items-onehot
5,5,0.4190001424298533,0.42180304921089107,0.5070134424313266,Logistic Regression,mouse-items-onehot
5,1,0.4392394245833927,0.4417507387216637,0.523261250730567,Logistic Regression,mouse-items-start
5,2,0.46952001139438837,0.4658806596409056,0.5101694915254237,Logistic Regression,mouse-items-start
5,3,0.4307933342828657,0.4307565699114996,0.45885447106954996,Logistic Regression,mouse-items-start
5,4,0.4156103119213787,0.4173777553982892,0.46908240794856815,Logistic Regression,mouse-items-start
5,5,0.41226321036889335,0.4151967480279727,0.4933956750438339,Logistic Regression,mouse-items-start
5,1,0.4375302663438257,0.44063297341068663,0.536937463471654,Logistic Regression,mouse-items-select
5,2,0.4678393391254807,0.465586148209099,0.5102863822326125,Logistic Regression,mouse-items-select
5,3,0.43922518159806295,0.43846014728992994,0.4691408533021625,Logistic Regression,mouse-items-select
5,4,0.4240706452072354,0.42376591013419657,0.5071303331385155,Logistic Regression,mouse-items-select
5,5,0.4122489673835636,0.41972965960979663,0.5171829339567504,Logistic Regression,mouse-items-select
5,1,0.43737359350519867,0.44035454333248447,0.5303915838690824,Logistic Regression,stats-items-hashed
5,2,0.43737359350519867,0.44035454333248447,0.5303915838690824,Logistic Regression,stats-items-hashed
5,3,0.43737359350519867,0.44035454333248447,0.5303915838690824,Logistic Regression,stats-items-hashed
5,4,0.43737359350519867,0.44035454333248447,0.5303915838690824,Logistic Regression,stats-items-hashed
5,5,0.43737359350519867,0.44035454333248447,0.5303915838690824,Logistic Regression,stats-items-hashed
5,1,0.41733371314627543,0.4131518010141938,0.4727644652250147,Logistic Regression,stats-items-onehot
5,2,0.41733371314627543,0.4131518010141938,0.4727644652250147,Logistic Regression,stats-items-onehot
5,3,0.41733371314627543,0.4131518010141938,0.4727644652250147,Logistic Regression,stats-items-onehot
5,4,0.41733371314627543,0.4131518010141938,0.4727644652250147,Logistic Regression,stats-items-onehot
5,5,0.41733371314627543,0.4131518010141938,0.4727644652250147,Logistic Regression,stats-items-onehot
5,1,0.4508474576271186,0.44980951712767264,0.5441846873173583,Logistic Regression,stats-items-start
5,2,0.4508474576271186,0.44980951712767264,0.5441846873173583,Logistic Regression,stats-items-start
5,3,0.4508474576271186,0.44980951712767264,0.5441846873173583,Logistic Regression,stats-items-start
5,4,0.4508474576271186,0.44980951712767264,0.5441846873173583,Logistic Regression,stats-items-start
5,5,0.4508474576271186,0.44980951712767264,0.5441846873173583,Logistic Regression,stats-items-start
5,1,0.5016237003275886,0.4942066499105926,0.5374634716540035,Logistic Regression,stats-items_select
5,2,0.5016237003275886,0.4942066499105926,0.5374634716540035,Logistic Regression,stats-items_select
5,3,0.5016237003275886,0.4942066499105926,0.5374634716540035,Logistic Regression,stats-items_select
5,4,0.5016237003275886,0.4942066499105926,0.5374634716540035,Logistic Regression,stats-items_select
5,5,0.5016237003275886,0.4942066499105926,0.5374634716540035,Logistic Regression,stats-items_select
5,1,0.4392679105540521,0.4396776187042949,0.5029222676797195,Logistic Regression,mouse-stats-items-hashed
5,2,0.4779945876655748,0.4743315368793771,0.5171244886031561,Logistic Regression,mouse-stats-items-hashed
5,3,0.4341546788206808,0.4339200788010677,0.46908240794856815,Logistic Regression,mouse-stats-items-hashed
5,4,0.41226321036889335,0.41225903953226395,0.4521332554061952,Logistic Regression,mouse-stats-items-hashed
5,5,0.4156530408773679,0.41974015965819245,0.5036820572764464,Logistic Regression,mouse-stats-items-hashed
5,1,0.43755875231448516,0.4367607730693942,0.49269433080070135,Logistic Regression,mouse-stats-items-onehot
5,2,0.46786782509614017,0.4638057677796642,0.5068381063705434,Logistic Regression,mouse-stats-items-onehot
5,3,0.43244552058111385,0.433525153220935,0.46902396259497375,Logistic Regression,mouse-stats-items-onehot
5,4,0.4122489673835636,0.4129649660684144,0.4554646405610755,Logistic Regression,mouse-stats-items-onehot
5,5,0.419014385415183,0.4218717568745355,0.5070718877849212,Logistic Regression,mouse-stats-items-onehot
5,1,0.4358923230309072,0.4240338373719588,0.4236703682057277,Logistic Regression,mouse-stats-items-start
5,2,0.46786782509614017,0.4631626318596657,0.4827001753360608,Logistic Regression,mouse-stats-items-start
5,3,0.4240279162512463,0.41183632916654,0.39725306838106367,Logistic Regression,mouse-stats-items-start
5,4,0.417305227175616,0.4186635531773658,0.46908240794856815,Logistic Regression,mouse-stats-items-start
5,5,0.408859136875089,0.4122643613975748,0.4829924021040327,Logistic Regression,mouse-stats-items-start
5,1,0.45108958837772395,0.4465339741806137,0.4688486265341905,Logistic Regression,mouse-stats-items-select
5,2,0.4662156387978921,0.4584572396138863,0.4383985973115137,Logistic Regression,mouse-stats-items-select
5,3,0.432488249537103,0.42260825069335706,0.414552893045003,Logistic Regression,mouse-stats-items-select
5,4,0.43244552058111385,0.42909628861482496,0.4587960257159557,Logistic Regression,mouse-stats-items-select
5,5,0.405440820395955,0.4078315894709338,0.47603740502630043,Logistic Regression,mouse-stats-items-select
5,1,0.5877510326164364,0.5775062503134111,0.6267679719462302,Random Forest,mouse
5,2,0.6266058965959265,0.6219113035270276,0.6157218001168908,Random Forest,mouse
5,3,0.6334282865688649,0.6293694312346357,0.6541203974284044,Random Forest,mouse
5,4,0.6301239139723687,0.626110852787906,0.6201636469900643,Random Forest,mouse
5,5,0.6182452642073779,0.6152431596331662,0.6059614260666277,Random Forest,mouse
5,1,0.6386127332288847,0.653414759525425,0.5654003506721216,Random Forest,stats
5,2,0.63523714570574,0.6699734715345776,0.5309175920514319,Random Forest,stats
5,3,0.638655462184874,0.6538643239396109,0.565458796025716,Random Forest,stats
5,4,0.6723970944309927,0.7092566901537001,0.568614845119813,Random Forest,stats
5,5,0.6385700042728957,0.648381548857587,0.5858562244301578,Random Forest,stats
5,1,0.6267483264492238,0.6400982622148719,0.5548801870251315,Random Forest,items-hashed
5,2,0.6334852585101838,0.6452085444106721,0.5752776154295733,Random Forest,items-hashed
5,3,0.6284859706594502,0.6563417920485032,0.5274693161893629,Random Forest,items-hashed
5,4,0.6048426150121065,0.6080270935960591,0.5753360607831677,Random Forest,items-hashed
5,5,0.5776527560176612,0.588827380000097,0.47954412624196374,Random Forest,items-hashed
5,1,0.6030337558752314,0.595491618623258,0.6061952074810052,Random Forest,items-onehot
5,2,0.5778094288562883,0.5788053072933907,0.5311513734658095,Random Forest,items-onehot
5,3,0.6048283720267769,0.612842685910995,0.5411455289304501,Random Forest,items-onehot
5,4,0.6333143426862271,0.6428220268950493,0.5785505552308591,Random Forest,items-onehot
5,5,0.6199686654322746,0.6249507389162562,0.5755113968439509,Random Forest,items-onehot
5,1,0.6115368181170774,0.6162744152399324,0.5717708942139099,Random Forest,items-starting
5,2,0.6553624839766415,0.6530214612973234,0.6437171244886033,Random Forest,items-starting
5,3,0.6080472867112947,0.6024082475417052,0.6093512565751024,Random Forest,items-starting
5,4,0.6452072354365475,0.6429055713837354,0.6298655756867328,Random Forest,items-starting
5,5,0.616521862982481,0.6265366268647646,0.5548801870251315,Random Forest,items-starting
5,1,0.61139438826378,0.6049031385281385,0.6198129748684981,Random Forest,items-select
5,2,0.6148411907135736,0.6102010619977039,0.6165400350672121,Random Forest,items-select
5,3,0.6385130323315767,0.6339750445632799,0.6333138515488018,Random Forest,items-select
5,4,0.6064235863837061,0.5973690631099544,0.6196960841613091,Random Forest,items-select
5,5,0.5963110667996012,0.5933916807829851,0.6024547048509643,Random Forest,items-select
5,1,0.6655747044580544,0.6614189377085651,0.6714786674459381,Random Forest,mouse-stats
5,2,0.6740065517732516,0.663280183638914,0.6917592051431911,Random Forest,mouse-stats
5,3,0.6520438683948155,0.6258862673926194,0.7635300993571011,Random Forest,mouse-stats
5,4,0.6487394957983194,0.6412467364512182,0.6710695499707773,Random Forest,mouse-stats
5,5,0.6571998290841761,0.6529643277058901,0.647457627118644,Random Forest,mouse-stats
5,1,0.6334710155248541,0.6332244548841829,0.6336060783167737,Random Forest,mouse-items-hashed
5,2,0.6216208517305227,0.6451647543712545,0.5512565751022794,Random Forest,mouse-items-hashed
5,3,0.6334425295541946,0.6031354466051081,0.7533021624780829,Random Forest,mouse-items-hashed
5,4,0.6234012248967383,0.6443009157275755,0.5106954997077733,Random Forest,mouse-items-hashed
5,5,0.6419313488107108,0.64686735396027,0.630333138515488,Random Forest,mouse-items-hashed
5,1,0.6115368181170774,0.614868307785245,0.5992402104032729,Random Forest,mouse-items-onehot
5,2,0.6638228172624983,0.6677433342075355,0.6708357685563998,Random Forest,mouse-items-onehot
5,3,0.6098419028628401,0.5959201741143663,0.6541203974284044,Random Forest,mouse-items-onehot
5,4,0.633570716422162,0.6409462962088815,0.6161893629456459,Random Forest,mouse-items-onehot
5,5,0.6267625694345534,0.6328775911072753,0.5921683226183518,Random Forest,mouse-items-onehot
5,1,0.6571286141575274,0.6555758189800742,0.6440677966101694,Random Forest,mouse-items-start
5,2,0.6536248397664151,0.6303907617805924,0.7296317942723552,Random Forest,mouse-items-start
5,3,0.6553624839766415,0.6312050120792568,0.7399181765049679,Random Forest,mouse-items-start
5,4,0.6301239139723687,0.6250687050182392,0.6371712448860316,Random Forest,mouse-items-start
5,5,0.6284147557328017,0.6028842474860469,0.740093512565751,Random Forest,mouse-items-start
5,1,0.6587665574704458,0.6445854075889643,0.6948568088836937,Random Forest,mouse-items-select
5,2,0.6637516023358495,0.6448849528265533,0.7046171829339569,Random Forest,mouse-items-select
5,3,0.6335137444808432,0.6177621171423551,0.6813559322033899,Random Forest,mouse-items-select
5,4,0.6420595356786782,0.636665445915856,0.6406779661016949,Random Forest,mouse-items-select
5,5,0.6317903432559465,0.6253676041472651,0.6437171244886032,Random Forest,mouse-items-select
5,1,0.630109670987039,0.6321625494071147,0.6267679719462302,Random Forest,stats-items-hashed
5,2,0.6385415183022362,0.625392143528525,0.6744593804792519,Random Forest,stats-items-hashed
5,3,0.6419598347813702,0.6429174131740119,0.6340736411455289,Random Forest,stats-items-hashed
5,4,0.6013388406209942,0.5844855132785542,0.681823495032145,Random Forest,stats-items-hashed
5,5,0.6436974789915967,0.6165335173932754,0.7600233781414378,Random Forest,stats-items-hashed
5,1,0.5962825808289418,0.5726319045975755,0.7154880187025131,Random Forest,stats-items-onehot
5,2,0.6402791625124626,0.6234393614766501,0.6954412624196376,Random Forest,stats-items-onehot
5,3,0.63160518444666,0.6302373706634206,0.650613676212741,Random Forest,stats-items-onehot
5,4,0.6097991739068509,0.5946933869588331,0.6679135008766803,Random Forest,stats-items-onehot
5,5,0.6234581968380573,0.6161727501461685,0.6473407364114553,Random Forest,stats-items-onehot
5,1,0.6824526420737786,0.6697570616915807,0.7192869666861484,Random Forest,stats-items-start
5,2,0.6874804158951716,0.6884674067845629,0.6852133255406196,Random Forest,stats-items-start
5,3,0.6755732801595216,0.6668537555634331,0.712448860315605,Random Forest,stats-items-start
5,4,0.6671699188149837,0.658607566662013,0.6919345412039742,Random Forest,stats-items-start
5,5,0.6638655462184875,0.6497254077955833,0.7125073056691993,Random Forest,stats-items-start
5,1,0.6655034895314058,0.6500584028077634,0.7122150789012274,Random Forest,stats-items_select
5,2,0.6317476142999572,0.6232504750151809,0.6476914085330217,Random Forest,stats-items_select
5,3,0.6790058396239852,0.6910239006732034,0.6440677966101696,Random Forest,stats-items_select
5,4,0.6943028058681099,0.6799211489721205,0.7158971361776739,Random Forest,stats-items_select
5,5,0.6486397949010112,0.6474211980360145,0.6405026300409118,Random Forest,stats-items_select
5,1,0.6401937046004842,0.624396724958515,0.6783167738164815,Random Forest,mouse-stats-items-hashed
5,2,0.6570004272895599,0.6250666713386623,0.7704850964348334,Random Forest,mouse-stats-items-hashed
5,3,0.6284005127474719,0.6905347977922288,0.5139099941554647,Random Forest,mouse-stats-items-hashed
5,4,0.673935336846603,0.6638558893073256,0.7290473407364114,Random Forest,mouse-stats-items-hashed
5,5,0.6420310497080187,0.6220484855590269,0.7020455873758037,Random Forest,mouse-stats-items-hashed
5,1,0.62850021364478,0.6163763949824295,0.6442431326709526,Random Forest,mouse-stats-items-onehot
5,2,0.6756444950861701,0.6664845814541556,0.6986557568673291,Random Forest,mouse-stats-items-onehot
5,3,0.6385272753169065,0.6764118677948465,0.537521917007598,Random Forest,mouse-stats-items-onehot
5,4,0.6268052983905427,0.6136728124085455,0.6749853886616014,Random Forest,mouse-stats-items-onehot
5,5,0.6200541233442529,0.6158821850418489,0.6406779661016949,Random Forest,mouse-stats-items-onehot
5,1,0.6639225181598063,0.6895457455802052,0.60333138515488,Random Forest,mouse-stats-items-start
5,2,0.6858424725822532,0.675901302325028,0.7019871420222092,Random Forest,mouse-stats-items-start
5,3,0.6858424725822532,0.6811362651250029,0.7094097019286967,Random Forest,mouse-stats-items-start
5,4,0.6639225181598063,0.628043585186272,0.7777907656341321,Random Forest,mouse-stats-items-start
5,5,0.6739923087879219,0.6639255738699565,0.6883693746347165,Random Forest,mouse-stats-items-start
5,1,0.6876940606751175,0.7171633532669426,0.6340736411455289,Random Forest,mouse-stats-items-select
5,2,0.6672838626976214,0.710303652489699,0.5714202220923437,Random Forest,mouse-stats-items-select
5,3,0.6403218914684519,0.6517557983515431,0.5899473991817651,Random Forest,mouse-stats-items-select
5,4,0.641917105825381,0.6916687963199591,0.5073056691992986,Random Forest,mouse-stats-items-select
5,5,0.6537530266343825,0.7022750599998103,0.5761542957334892,Random Forest,mouse-stats-items-select
5,1,0.6417889189574135,0.6332268998058472,0.6608416130917592,Multi-layer Perceptron,mouse
5,2,0.6401224896738356,0.6317764308668592,0.6367621274108708,Multi-layer Perceptron,mouse
5,3,0.6621991169349095,0.6610816069176725,0.6646990064289888,Multi-layer Perceptron,mouse
5,4,0.6282723258795044,0.6310908142374971,0.5958503798947984,Multi-layer Perceptron,mouse
5,5,0.684090585386697,0.6657550238831723,0.7189362945645821,Multi-layer Perceptron,mouse
5,1,0.516792479703746,0.4332218700505893,0.622969023962595,Multi-layer Perceptron,stats
5,2,0.4949010112519584,0.18672161172161172,0.15172413793103448,Multi-layer Perceptron,stats
5,3,0.523472439823387,0.416123989005345,0.7558737580362361,Multi-layer Perceptron,stats
5,4,0.5168209656744054,0.3049937536126494,0.4610169491525424,Multi-layer Perceptron,stats
5,5,0.5067226890756302,0.38329959447733,0.5519579193454119,Multi-layer Perceptron,stats
5,1,0.5438683948155533,0.5378724747474747,0.62250146113384,Multi-layer Perceptron,items-hashed
5,2,0.5725822532402791,0.5600607649216152,0.6333138515488018,Multi-layer Perceptron,items-hashed
5,3,0.5489104116222759,0.5473978919631094,0.6310929281122151,Multi-layer Perceptron,items-hashed
5,4,0.604714428144139,0.5853094359233021,0.6745178258328461,Multi-layer Perceptron,items-hashed
5,5,0.5760575416607321,0.5688403238352575,0.5857977790765634,Multi-layer Perceptron,items-hashed
5,1,0.6807149978635522,0.6545886102438979,0.7499123319696084,Multi-layer Perceptron,items-onehot
5,2,0.6637373593505199,0.6393527706643903,0.7291642314436003,Multi-layer Perceptron,items-onehot
5,3,0.6739638228172625,0.642577030812325,0.7637054354178842,Multi-layer Perceptron,items-onehot
5,4,0.6688363480985615,0.6545370564476681,0.6985388661601404,Multi-layer Perceptron,items-onehot
5,5,0.6739495798319328,0.6451989562948467,0.7566335476329632,Multi-layer Perceptron,items-onehot
5,1,0.6604187437686939,0.6402922672067328,0.719053185271771,Multi-layer Perceptron,items-starting
5,2,0.6689075630252102,0.6514237577324719,0.7123319696084162,Multi-layer Perceptron,items-starting
5,3,0.6603760148127048,0.6346576832649051,0.7325540619520747,Multi-layer Perceptron,items-starting
5,4,0.6773109243697479,0.6483886500697041,0.7565751022793687,Multi-layer Perceptron,items-starting
5,5,0.6672411337416323,0.6418793636305965,0.736177673874927,Multi-layer Perceptron,items-starting
5,1,0.5928927503204672,0.5857610483480242,0.5992402104032729,Multi-layer Perceptron,items-select
5,2,0.6114656031904288,0.6130664988514486,0.5956165984804208,Multi-layer Perceptron,items-select
5,3,0.6098134168921806,0.6034905494686094,0.6128579777907657,Multi-layer Perceptron,items-select
5,4,0.5963253097849309,0.5904002006532585,0.6095265926358854,Multi-layer Perceptron,items-select
5,5,0.6199971514029341,0.6139207588894637,0.6299240210403273,Multi-layer Perceptron,items-select
5,1,0.6115510611024071,0.59876970971992,0.6472238457042666,Multi-layer Perceptron,mouse-stats
5,2,0.6402364335564734,0.6247227065728821,0.6815897136177673,Multi-layer Perceptron,mouse-stats
5,3,0.6554764278592793,0.6410796425904189,0.6952659263588544,Multi-layer Perceptron,mouse-stats
5,4,0.6012676256943456,0.6010146174798068,0.6067212156633547,Multi-layer Perceptron,mouse-stats
5,5,0.6351516877937616,0.6184695718080129,0.6847457627118645,Multi-layer Perceptron,mouse-stats
5,1,0.6300954280017093,0.6209704538531831,0.6571011104617183,Multi-layer Perceptron,mouse-items-hashed
5,2,0.6318758011679249,0.6058543829820426,0.7464056107539451,Multi-layer Perceptron,mouse-items-hashed
5,3,0.6148981626548926,0.6004568380981,0.6543541788427819,Multi-layer Perceptron,mouse-items-hashed
5,4,0.6096567440535535,0.5828002675506452,0.7565166569257744,Multi-layer Perceptron,mouse-items-hashed
5,5,0.6333713146275459,0.6189933130983925,0.6607247223845704,Multi-layer Perceptron,mouse-items-hashed
5,1,0.6047429141147985,0.581845619857803,0.7231443600233781,Multi-layer Perceptron,mouse-items-onehot
5,2,0.6485970659450221,0.6104873913329163,0.8251315020455874,Multi-layer Perceptron,mouse-items-onehot
5,3,0.6654465175900868,0.6349041553996683,0.7743424897720631,Multi-layer Perceptron,mouse-items-onehot
5,4,0.6131177894886768,0.5939570729952224,0.7399766218585623,Multi-layer Perceptron,mouse-items-onehot
5,5,0.6453639082751745,0.6129469520871573,0.7770894213909993,Multi-layer Perceptron,mouse-items-onehot
5,1,0.6925081897165646,0.6683692068580507,0.7426066627703097,Multi-layer Perceptron,mouse-items-start
5,2,0.7026349522859991,0.6647341599454275,0.8117475160724721,Multi-layer Perceptron,mouse-items-start
5,3,0.7112234724398233,0.6973788555384226,0.743249561659848,Multi-layer Perceptron,mouse-items-start
5,4,0.6687936191425722,0.6411959574150252,0.742781998831093,Multi-layer Perceptron,mouse-items-start
5,5,0.6807292408488819,0.6480297386558097,0.7738749269433078,Multi-layer Perceptron,mouse-items-start
5,1,0.6368181170773395,0.6431748074749686,0.5991233196960841,Multi-layer Perceptron,mouse-items-select
5,2,0.6638797892038172,0.6571423508265613,0.6646405610753945,Multi-layer Perceptron,mouse-items-select
5,3,0.6638085742771686,0.6628938313148839,0.6507890122735243,Multi-layer Perceptron,mouse-items-select
5,4,0.6469306366614442,0.6366260568881537,0.6679719462302747,Multi-layer Perceptron,mouse-items-select
5,5,0.6688505910838912,0.6464642857142857,0.728813559322034,Multi-layer Perceptron,mouse-items-select
5,1,0.5438968807862128,0.535236906269484,0.5336060783167739,Multi-layer Perceptron,stats-items-hashed
5,2,0.5388691069648198,0.5307854478162881,0.6203389830508474,Multi-layer Perceptron,stats-items-hashed
5,3,0.5539381854436689,0.5478329837894848,0.6953243717124489,Multi-layer Perceptron,stats-items-hashed
5,4,0.5238142714713003,0.5158360746412983,0.55166569257744,Multi-layer Perceptron,stats-items-hashed
5,5,0.5659877510326164,0.5578308149032773,0.5583284628872004,Multi-layer Perceptron,stats-items-hashed
5,1,0.5287138584247258,0.5294073083778966,0.49620105201636466,Multi-layer Perceptron,stats-items-onehot
